alpha,rt_none,rt_uni,rt_tgt,rt_uni_exit,rt_tgt_exit,drop_man,drop_fin,drop_ser,drop_agg,ratio_fin_agg,t_rec_agg,t_rec_kl,lag,minM
-0.018497312218529165,46.800000000000004,120.0,14.48,73.84,13.24,7.308006539372666,15.995960079785013,4.664762574930623,8.735173442222026,1.8312126468453969,19.36,43.44,24.08,1.0
-0.031246838697196994,45.64,52.480000000000004,14.76,45.88,13.44,5.034295277161555,22.03145800830746,3.244076322937038,8.716724935560363,2.5274926272399516,13.92,45.88,31.96,1.0
-0.02951513817849506,41.4,57.04,15.6,43.24,14.120000000000001,7.0228707016859335,23.485271290453767,4.982585520231927,10.61423207015845,2.2126208599189954,17.92,37.6,19.68,1.0
-0.048874989056261905,47.160000000000004,53.2,14.76,47.4,13.4,7.0000013354291415,17.625587406239475,2.9052342576349233,8.265391726633013,2.132456390354221,18.52,47.08,28.56,1.0
-0.036511488055983976,44.6,62.68,14.32,47.88,13.16,5.057991208824714,18.461780401516464,3.4683572543786076,7.873272055489131,2.344867581280286,15.36,41.04,25.68,1.0
-0.024002881714473918,41.800000000000004,76.92,18.080000000000002,47.2,15.6,6.738010222819797,23.344018163842684,2.789941392969008,9.781940878802162,2.3864403243767356,17.92,36.92,19.0,1.0
-0.04265441453210164,40.32,57.160000000000004,14.52,42.52,13.32,6.577173422256509,18.943268769219166,2.2130578944840926,8.327022190265291,2.274915130088737,15.68,37.68,22.0,1.0
-0.013608006086021085,44.56,103.96000000000001,18.8,51.96,15.6,6.663753461551318,28.12444914475997,3.779872538417048,10.950415692084023,2.568345342824833,16.68,43.72,27.04,1.0
-0.032000305600092864,45.32,59.24,18.2,47.12,15.92,2.8548439468041056,20.64400866444968,3.302614365200931,7.274507044859221,2.8378567148461933,11.84,42.92,31.080000000000002,1.0
-0.050408571365320294,41.92,49.4,17.96,42.64,15.56,4.628813692740304,21.97558949547672,5.204982304567736,9.329937549956787,2.355384414719743,15.040000000000001,39.72,24.68,1.0
-0.026172219175657013,50.72,78.24,18.8,55.52,15.88,6.27557385021907,22.575783441379116,4.41215346989934,9.900826061646805,2.2801919052827078,15.72,46.24,30.520000000000003,1.0
-0.035269222028943906,25.2,69.48,14.56,38.4,13.52,6.443168466612015,17.6633808964611,5.776449499942788,9.600590221103761,1.839822395255859,28.080000000000002,24.36,-3.7200000000000024,1.0
-0.02473994912803518,45.0,71.0,16.080000000000002,48.2,14.36,6.5458129331796915,20.288270794523854,6.418664546241976,9.982937344286517,2.0322947139536374,17.56,42.0,24.44,1.0
-0.012204085389929457,48.480000000000004,102.84,23.44,54.52,41.84,5.288314221047712,29.54795539763722,4.330878197498992,10.65255356859093,2.7737908293424978,16.4,47.0,30.6,1.0
-0.028105336961784508,44.04,66.16,16.16,46.76,14.36,4.936338843885579,19.744714590312558,5.027004277492584,8.859299643682746,2.2286992634222296,16.88,42.12,25.24,1.0
-0.026073637501814947,46.160000000000004,77.64,15.44,51.2,13.88,7.946189060720991,19.58868473440977,3.2573051921213882,9.397852324758713,2.0843788620516235,17.48,41.800000000000004,24.320000000000004,1.0
-0.03999115204786156,45.08,53.24,12.92,45.2,12.200000000000001,5.9785729600708875,17.32317543580931,3.099387825611662,7.94007561665561,2.18173935264182,16.64,45.08,28.439999999999998,1.0
-0.03717618067457466,43.52,77.76,14.040000000000001,50.800000000000004,12.92,6.207082973780916,14.763805021166476,3.773446467214766,7.525634468819879,1.9618020357400696,17.56,38.32,20.76,1.0
-0.045247412433662204,36.480000000000004,56.36,13.08,39.04,12.32,5.909256973454445,18.726951843915884,2.445017792740932,8.127020541685544,2.304282577835335,15.4,35.84,20.440000000000005,1.0
-0.011939085448451736,27.04,120.0,13.52,120.0,12.76,7.029269728039152,13.500639133890516,6.083012677218515,8.61579921777068,1.566963063164763,25.52,24.04,-1.4800000000000004,1.0
-0.029350678921073226,42.56,71.4,15.44,46.800000000000004,13.84,5.347978463735562,19.873528210357268,5.031153631589713,9.047137850831872,2.1966646842382227,18.32,39.36,21.04,1.0
-0.04509579046620839,32.88,62.440000000000005,13.200000000000001,39.32,12.52,6.468618821392523,16.727404243555426,5.159601217102647,8.86708405141896,1.88646054853609,19.2,29.400000000000002,10.200000000000003,1.0
-0.015961375956003575,37.76,120.0,13.96,77.2,13.08,8.564686537377485,15.085755522709668,5.018664027165265,9.144363089332193,1.6497327780333546,22.0,31.68,9.68,1.0
-0.04599640312242472,37.68,63.52,13.040000000000001,42.12,12.36,6.365672625890463,13.131718851468824,5.88670154854358,8.058108612223828,1.6296279292573113,20.48,33.52,13.040000000000003,1.0
-0.01698153739611272,46.96,105.84,14.4,56.64,13.200000000000001,7.200465185356871,18.834583782695255,3.542219240052755,8.770030964555176,2.147607443898069,17.04,46.24,29.200000000000003,1.0
-0.027249945495709478,40.36,78.56,15.4,48.480000000000004,13.96,5.3284332653504665,15.199040470375566,7.810707678769026,8.883354752308545,1.7109572784342248,24.04,33.44,9.399999999999999,1.0
-0.02942040992996759,45.56,79.24,13.92,50.76,12.88,6.080745462997049,14.490779527940298,4.038445388956002,7.476558233469752,1.9381617952322638,17.32,42.0,24.68,1.0
-0.030510058940227923,24.92,81.8,13.040000000000001,45.24,12.44,6.9387047419958865,16.449675098006367,4.757170426560767,8.995789294072596,1.8285971981185911,23.0,22.240000000000002,-0.759999999999998,1.0
-0.024740623391836497,43.76,70.72,19.84,48.04,33.28,6.530942637731004,20.722109422736658,6.902437486597629,10.455567770943592,1.9819210086633614,21.2,37.52,16.320000000000004,1.0
-0.02554421395776339,35.800000000000004,88.04,14.56,47.96,13.48,7.956269511869619,22.175942664066284,2.9578564951594664,10.272308323728906,2.1588081242499437,21.2,31.96,10.760000000000002,1.0
-0.029017625975415448,34.4,83.04,14.040000000000001,45.4,13.08,7.119202055375418,19.06856765823045,3.891974460247205,9.371396322264317,2.0347626973077477,20.400000000000002,32.44,12.039999999999996,1.0
-0.03426631500545081,41.68,62.68,15.120000000000001,44.800000000000004,13.68,4.409877681933746,18.881246559070924,4.362861330280434,8.16712969894157,2.3118582972323636,19.28,38.72,19.439999999999998,1.0
-0.03381607376432984,48.6,68.4,12.88,50.32,12.16,7.339216036595962,13.481502571192403,2.5780561898057996,7.215703547821965,1.8683559381069288,16.16,50.08,33.92,1.0
-0.027232644316160244,42.88,63.0,17.36,45.160000000000004,14.92,5.8230391634814485,25.214904928185543,4.945448539905731,10.330274496505371,2.4408746289089893,16.52,42.28,25.76,1.0
-0.040988998163733206,47.84,63.800000000000004,14.64,49.88,13.36,5.221350166650295,18.624383321820957,4.836484558621936,8.46104237224381,2.201192536621454,13.96,45.92,31.96,1.0
-0.02437684043321606,42.480000000000004,49.52,19.8,43.04,33.28,3.219483318258197,27.305265506262256,3.126192931919907,8.252773458723455,3.3086168719922493,12.280000000000001,44.0,31.72,1.0
-0.01473664928272607,49.2,120.0,14.92,73.36,13.4,6.304859981438453,16.85685153023349,5.323783049418829,8.583187092318633,1.9639384938165012,16.36,46.0,29.64,1.0
-0.02644968982559262,30.48,85.52,15.56,46.32,14.16,4.985005644149228,18.636130394442468,4.92372460530594,8.963764735866977,2.079051709141045,22.04,26.84,4.800000000000001,1.0
-0.02242396565032171,42.160000000000004,90.64,13.8,50.56,12.84,5.3164551294786735,17.001574537764448,3.5893777463389163,7.782273039491947,2.1846540787618483,17.080000000000002,40.68,23.599999999999998,1.0
-0.014968136222765577,35.6,120.0,12.24,96.64,11.72,6.14009767530825,13.004101106953273,2.697050713941221,6.841270803907087,1.9008312168444728,19.16,33.04,13.879999999999999,1.0
-0.025346445375815384,35.56,87.84,12.52,48.160000000000004,11.96,4.778470164603529,16.809271460317916,2.803254773251235,7.390637802035591,2.274400655338321,16.84,33.0,16.16,1.0
-0.028594191079393802,35.6,76.08,13.56,43.0,12.68,3.649259509519963,20.32134024465318,2.540705834389338,7.720360843099713,2.6321749277841,14.6,32.52,17.92,1.0
-0.031163430067935986,38.800000000000004,72.4,14.24,44.08,13.08,6.404118524881206,18.191460563254772,3.9707905679793023,8.50880442960629,2.13795730219839,17.080000000000002,37.2,20.12,1.0
-0.019011547710400478,39.92,103.64,14.08,54.0,13.0,3.458557527200133,19.49676697087083,3.4157257409402084,7.6603092287760495,2.5451670929459316,13.68,37.72,24.04,1.0
-0.029207253746844398,41.88,74.76,14.4,46.36,13.32,6.808728370074466,15.346038690164917,6.330812020991202,8.767139952489547,1.7504042108746312,18.36,38.72,20.36,1.0
-0.030739886174790974,35.72,82.12,14.120000000000001,47.24,13.120000000000001,6.679820289008324,16.084797067977767,4.736460289291671,8.615660230692614,1.866925649026518,22.72,33.92,11.200000000000003,1.0
-0.025460783816911567,46.32,57.800000000000004,18.2,47.64,15.4,4.36770309798517,25.404521158494614,2.2146258175086095,8.463607629133495,3.0016184908013663,14.64,45.2,30.560000000000002,1.0
-0.02939565430325139,43.64,63.88,15.8,46.36,14.120000000000001,3.6167621917872594,20.507374799491096,2.576507569044277,7.596338646851157,2.699639359547489,12.48,42.24,29.76,1.0
-0.039635475154140495,36.800000000000004,47.800000000000004,18.12,38.08,15.84,7.854327975226852,27.067135297049617,6.050746129354536,12.448788682931914,2.1742786375802483,22.76,34.36,11.599999999999998,1.0
-0.036367671803616206,42.2,65.28,14.4,45.0,13.280000000000001,4.623701363368544,14.32901503042266,3.8638118573932685,6.856359343785219,2.0898868206799643,17.32,39.08,21.759999999999998,1.0
-0.044364179862177375,40.160000000000004,63.6,15.200000000000001,43.6,13.68,4.9918219130988435,19.978507010832878,3.7836781898111598,8.51175275288038,2.3471672158325023,15.24,37.88,22.64,1.0
-0.04122134236291659,48.68,54.92,18.52,49.36,15.64,5.982013582018959,23.99500493594197,4.028904682275727,9.92736316047662,2.4170572334325637,14.52,45.84,31.320000000000004,1.0
-0.025212588022923168,31.92,83.64,13.8,45.68,13.0,7.700200995448345,20.248866306799925,3.6450875551512025,9.98730988750005,2.0274594995938866,21.2,27.48,6.280000000000001,1.0
-0.024229172034102388,44.12,60.96,18.12,46.24,15.44,7.195093909922765,23.65648809118248,2.212126348688083,9.296191357296058,2.544750552344841,14.200000000000001,44.6,30.4,1.0
-0.036416966009435975,24.0,78.44,13.4,43.2,12.68,6.25507304791927,11.571460413909499,7.138169356002895,8.146950528160058,1.4203425409191537,30.2,24.2,-6.0,1.0
-0.02169538818964202,47.28,83.52,15.16,53.56,13.52,4.521702765359275,18.787971091490512,3.8147176130864815,7.755264437953898,2.42260869913643,14.56,44.44,29.879999999999995,1.0
-0.015295666749181622,51.44,101.56,17.6,57.6,15.040000000000001,6.429922829558013,21.73559500139948,4.992423129651169,9.453685475076073,2.2991662943202136,15.6,52.4,36.8,1.0
-0.047449963667572544,40.480000000000004,49.6,14.56,41.4,13.32,4.598662543160056,19.887232330441243,1.9365847083418448,7.290083503455777,2.7279841610886817,13.6,40.28,26.68,1.0
-0.023799224203066502,48.2,65.84,19.48,50.76,15.8,6.4276828591914885,25.669556007867296,2.2983302847015827,9.437962937852669,2.719819539120552,14.8,46.44,31.639999999999997,1.0
-0.020159358238026,42.72,65.8,16.64,44.96,14.56,6.421748303795509,24.08556518803828,2.3956785444188,9.03258828701449,2.6665186569683894,15.68,43.800000000000004,28.120000000000005,1.0
-0.03626939224455548,38.64,60.160000000000004,14.84,41.96,13.76,7.353312368381689,23.87624138744114,4.572027837901563,11.085081131989414,2.153907680345153,21.04,35.4,14.36,1.0
-0.02584449477365238,28.68,93.04,13.36,50.44,12.64,5.741611120240897,16.90727048791606,4.458756150098632,8.639106827888824,1.9570623242365623,22.28,24.16,1.879999999999999,1.0
-0.0360602465818826,44.04,52.72,15.120000000000001,44.52,13.68,6.248067291711339,21.56384857351319,3.1914489442956646,9.15518703028108,2.3553695301024495,19.72,44.0,24.28,1.0
-0.03805152723408595,33.28,78.0,13.120000000000001,44.36,12.44,8.545023847904888,15.108438168415525,2.7906987308456146,8.381700650573249,1.8025504367520229,21.080000000000002,29.6,8.52,1.0
-0.03733052764275954,36.28,61.88,13.84,41.0,13.0,7.513535614129221,19.192400835250822,4.259140809475153,9.647400598063713,1.9893857044873666,19.88,33.92,14.040000000000003,1.0
-0.02517915551483137,38.96,71.60000000000001,14.36,42.56,13.280000000000001,7.469527763660048,17.563465606752366,2.2789368724053105,8.002577995276166,2.19472595170205,15.92,38.72,22.799999999999997,1.0
-0.019396698923460996,43.32,102.96000000000001,16.52,55.76,14.24,5.849946979840252,21.57378472496263,3.022388010972866,8.947298803155473,2.411206465727302,15.4,41.36,25.96,1.0
-0.040379511857584066,46.56,50.36,19.52,46.68,37.64,3.5050336148327483,23.078259585997703,2.8404161502132887,7.942766870485467,2.905569301266316,13.4,46.76,33.36,1.0
-0.021183539830679016,41.4,75.72,17.68,45.84,15.280000000000001,3.1667326455870635,24.195958117123652,3.831922499126428,8.476140510701837,2.854596155711934,14.64,39.160000000000004,24.520000000000003,1.0
-0.012700929789586993,42.76,120.0,17.12,66.52,15.36,3.3095668788763355,20.53482066085423,2.5820711719272067,7.180297550995447,2.8598843592501773,12.68,39.04,26.36,1.0
-0.04994160107194616,37.2,62.440000000000005,13.08,42.0,12.44,8.540763353890338,12.841937230901628,3.970028221564507,8.156651671275297,1.5744128532699477,21.48,32.2,10.720000000000002,1.0
-0.03435552355134808,48.6,55.56,16.84,48.480000000000004,14.84,7.402818035687796,19.925632226789887,4.321858516849275,9.50206271914976,2.0969796575466955,17.36,47.44,30.08,1.0
-0.034167897455364596,43.04,82.52,14.0,52.120000000000005,12.96,4.409797870340285,17.023360596423036,4.873834830768058,7.9859655577182584,2.1316596563543073,15.24,36.480000000000004,21.240000000000002,1.0
-0.02492045867131381,37.64,98.64,12.88,56.04,12.200000000000001,4.915911535754474,12.765985674087046,4.924953193142301,7.171211080039881,1.7801715123989978,21.28,30.96,9.68,1.0
-0.023960750074115123,54.32,81.32000000000001,19.88,58.96,41.08,9.313684554592186,20.231866378889777,5.64451617303483,11.07081062738089,1.8274963830427466,21.2,41.52,20.320000000000004,1.0
-0.04028672949115846,37.160000000000004,67.2,13.280000000000001,42.68,12.52,6.432422551588868,13.834280267883377,5.211534929146471,8.151696977839913,1.6971043336732654,21.2,33.12,11.919999999999998,1.0
-0.01848332558027325,24.28,120.0,13.76,72.2,12.92,8.272841559391633,12.114041884746317,5.302287023097516,8.340307613307846,1.4524694347504734,33.0,24.44,-8.559999999999999,1.0
-0.03716907250058024,39.480000000000004,61.32,15.72,43.88,14.08,5.100940103097683,20.509140813609015,3.3199266807772667,8.860042715243278,2.3147902863181486,19.16,31.52,12.36,1.0
-0.01725931048801869,49.120000000000005,120.0,15.040000000000001,70.76,13.6,7.419991641229931,17.708745494170998,4.083876429927962,8.864230062673343,1.9977759341718007,16.68,43.4,26.72,1.0
-0.034157623572872615,46.36,54.68,14.36,46.76,13.16,5.013215555636119,20.58692266849014,4.688225434919045,8.68133419704662,2.3714007779465263,13.84,48.120000000000005,34.28,1.0
-0.014562644014987327,35.28,120.0,12.52,110.28,11.88,4.245580466275608,15.89226055588108,3.4376120460849555,7.199148122582328,2.20751959610751,17.2,32.12,14.919999999999998,1.0
-0.009337807718767611,35.32,120.0,17.72,96.48,15.6,9.462822600357411,22.840376458854962,5.31409543042102,11.77333449796089,1.9400091335900507,26.28,32.88,6.600000000000001,1.0
-0.040728495381726876,38.52,53.120000000000005,13.84,40.28,12.84,4.598690634096973,19.5742073800675,3.2032946745712345,7.886568995825356,2.4819674297440155,13.120000000000001,37.480000000000004,24.360000000000003,1.0
-0.022203066637373103,39.56,90.52,15.84,51.0,14.16,7.817949801155574,18.755293881944844,6.100089204563564,10.032338890366905,1.8694836853999977,22.96,35.08,12.119999999999997,1.0
-0.04912571965671337,47.68,53.4,16.080000000000002,48.0,14.280000000000001,4.657167821064664,23.086057341561364,4.55695070488036,9.39901131207763,2.4562218913276577,14.88,45.64,30.759999999999998,1.0
-0.042594748890836746,43.480000000000004,54.92,15.24,44.24,13.92,6.753478636064234,21.468299770448677,3.9759818446960202,9.642870443421444,2.2263391275877584,17.36,41.56,24.200000000000003,1.0
-0.0398922989781824,37.04,63.24,15.6,41.4,14.120000000000001,4.310731574559273,21.659485547681946,1.8589506763804189,7.946780614314348,2.7255673207672584,14.0,35.44,21.439999999999998,1.0
-0.0326355426368372,45.36,57.56,16.4,46.56,14.48,6.215502997110255,21.076398439579926,3.925889010148917,9.214081227531508,2.2874118340311593,16.92,42.32,25.4,1.0
-0.016300075861675072,47.52,115.08,16.2,60.76,14.4,7.511222372486248,17.557729312898118,6.245725813659284,9.487419067936473,1.8506328419955573,17.2,43.72,26.52,1.0
-0.036103512625074274,48.52,58.0,16.2,49.32,14.280000000000001,4.981580402080432,20.31491341440457,2.910460506883273,7.959346714634733,2.5523342734965726,14.68,49.32,34.64,1.0
-0.04064851757971707,41.480000000000004,57.84,14.0,43.36,12.96,5.480395214946781,18.553507054776023,3.5080076064782757,8.419167676441608,2.2037222404647165,19.2,38.24,19.040000000000003,1.0
-0.01898659689902407,41.12,75.76,17.32,44.76,14.96,5.635889556335576,25.881238999235013,3.4553463383773555,9.536728839590902,2.7138486827675434,14.4,41.76,27.36,1.0
-0.021636644317675462,40.68,108.88,13.280000000000001,61.480000000000004,12.52,4.409015608957668,14.640814945861619,4.118118751822841,6.968846661776038,2.100894976806729,16.16,36.6,20.44,1.0
-0.03464111304258999,44.28,57.24,19.32,45.96,32.6,4.193344394590705,22.840567872770258,4.483690830631606,9.136963069450928,2.4997986419729314,14.76,39.800000000000004,25.040000000000006,1.0
-0.027435526618365222,32.6,83.76,14.76,48.68,13.68,8.879746781346258,14.06674573981366,7.397516995515309,9.840259237423526,1.4295096704684738,26.92,26.88,-0.0400000000000027,1.0
-0.03305221480819266,42.44,60.44,14.52,44.36,13.16,5.777327398786282,19.539446732097794,2.831737348552951,8.16182241955787,2.3940053737601725,15.120000000000001,42.96,27.84,1.0
-0.03405837676649591,49.08,62.160000000000004,13.120000000000001,50.28,12.32,5.871313579424685,16.28000733886194,4.560502558281007,7.942135218124591,2.0498275201497016,15.0,48.04,33.04,1.0
-0.01202822312205883,36.52,120.0,13.96,82.2,13.0,5.484927031788826,20.206877389411996,2.7224982508719364,8.357582195594828,2.417789848368201,16.16,36.96,20.8,1.0
-0.04955978927068113,42.4,49.64,15.280000000000001,42.84,13.72,5.95429479472287,20.512049295954085,2.8546727281079853,8.322588994807607,2.464623605557283,14.92,42.44,27.519999999999996,1.0
-0.01675303385897113,48.24,108.2,13.280000000000001,58.24,12.52,6.002686111853883,16.53876576437264,4.146034466816009,8.141839177281998,2.0313304407338837,17.48,47.68,30.2,1.0
-0.024992798942058213,40.0,66.28,14.84,43.72,13.52,5.624472347075863,20.8777599975652,3.0337491212486967,8.424434132699789,2.478238854824363,12.64,38.76,26.119999999999997,1.0
-0.044786680718977664,36.64,45.2,16.28,37.160000000000004,14.68,5.873228562485038,24.160385840126636,3.343983479422832,9.794337370064996,2.466770841891707,18.52,34.800000000000004,16.280000000000005,1.0
-0.0217317442107526,33.76,97.32000000000001,16.92,51.84,14.96,5.426322234300913,17.416254864454928,6.490720330668331,9.14741943155208,1.9039528027304897,22.400000000000002,28.48,6.079999999999998,1.0
-0.01677127618179671,24.560000000000002,120.0,14.72,82.2,13.68,11.244455147726905,14.96206309595705,4.238760470644512,9.8672894284779,1.516329606464686,30.84,24.400000000000002,-6.439999999999998,1.0
-0.03659923556564862,49.76,68.84,13.88,51.68,12.88,8.732765815219778,15.733016674113232,2.4086341028078095,8.204761639780347,1.9175470738641014,17.32,48.36,31.04,1.0
-0.014097895870871405,42.08,111.36,15.88,54.36,14.32,5.014720897818924,25.377938445911223,4.200250568539812,10.309417223223537,2.4616268695327936,20.8,38.96,18.16,1.0
-0.023866427150090803,44.800000000000004,63.28,17.400000000000002,46.56,15.0,8.071473589638652,25.798404009349245,4.510493552789103,11.113444104818322,2.321368944318903,18.2,46.480000000000004,28.280000000000005,1.0
-0.04107452255323722,33.68,72.92,12.48,43.56,11.92,6.351951907352442,13.14374229360322,3.59219328483982,7.336032262867659,1.7916690961314454,20.240000000000002,31.2,10.959999999999997,1.0
-0.028122218932962396,36.52,78.88,13.36,45.52,12.56,6.6725581136611005,19.108626821098724,3.5422272102530052,8.981558112094168,2.1275402978652327,16.56,33.88,17.320000000000004,1.0
-0.014915356930929009,37.88,120.0,13.8,65.36,12.96,7.640571367093685,18.417281032808493,4.1749137633983695,9.267881793043438,1.9872157893330795,18.96,36.12,17.159999999999997,1.0
-0.03517350254015997,35.52,66.92,13.88,41.160000000000004,12.96,8.252126288909801,17.725983626139936,3.0954516448798586,9.087972322150978,1.9504882935145733,20.04,33.04,13.0,1.0
-0.026035862255512843,46.68,62.2,15.4,48.120000000000005,13.76,5.840314256936655,20.19709095398077,2.6667462561631203,8.05656070935448,2.50691227716188,16.44,48.4,31.959999999999997,1.0
-0.021118301455828572,40.68,109.24000000000001,13.48,59.160000000000004,12.68,5.869316152823334,16.970294042736985,3.988731090279032,8.217222661316217,2.0652104417989228,18.96,39.88,20.92,1.0
-0.02105639922817284,41.160000000000004,103.12,14.24,57.0,13.16,6.486866961925994,18.109878509822344,3.409314505748071,8.646772288340273,2.0944090934651514,20.240000000000002,36.2,15.96,1.0
-0.021346221948082836,34.2,87.2,14.36,43.96,13.32,5.119311889130973,19.939023054636955,4.325031237330184,8.953014810935924,2.227073614385385,21.6,33.72,12.119999999999997,1.0
-0.0398160272619016,40.2,67.88,14.200000000000001,46.160000000000004,13.16,5.592229689802787,18.04162349596693,5.430094689955378,9.162823802368319,1.9690025569741618,20.88,33.84,12.960000000000004,1.0
-0.03321840636854999,39.4,64.04,15.44,43.0,14.040000000000001,7.335574296421095,18.033824113414195,4.130652834140207,9.129656778800529,1.9753014325017717,19.400000000000002,36.04,16.639999999999997,1.0
-0.05015830021653168,44.88,49.28,15.88,45.04,14.040000000000001,5.142146164717763,23.756833459929645,2.8417221057286683,9.159377326090109,2.5937170851406335,17.92,42.84,24.92,1.0
-0.04701599608432807,29.0,67.76,14.6,41.32,13.48,7.56108190319963,17.28806260836501,3.8203125722743536,9.086171621145718,1.9026784138802209,26.36,27.28,0.9200000000000017,1.0
-0.01524991134150186,38.04,117.76,15.32,58.76,14.040000000000001,5.1892504196857585,19.81351587107671,4.420224661165666,8.892005009445384,2.2282393959551454,18.52,33.6,15.080000000000002,1.0
-0.02945712210334516,43.32,68.8,15.6,47.36,14.08,6.028485248419534,21.797490733026372,5.268380961781993,9.888431095391596,2.2043426831567725,17.52,38.84,21.320000000000004,1.0
-0.02211166642568972,39.92,82.4,16.16,47.36,14.4,4.057811771764833,21.556415922625035,3.180575422699796,8.15137082297199,2.6445142039024017,14.64,37.160000000000004,22.520000000000003,1.0
-0.02882328245349852,42.04,60.76,16.68,44.64,14.8,3.454658258259359,22.0052233569227,2.794786264543407,7.795276472203076,2.8228919699500605,12.32,41.12,28.799999999999997,1.0
-0.014031650815315794,37.2,120.0,15.040000000000001,74.16,13.68,7.6001975443108645,19.277158628936228,2.0097056211682465,8.63519574733739,2.2323939367419925,16.32,36.24,19.92,1.0
-0.014286433652549647,33.04,120.0,14.48,61.28,13.44,7.488045399794478,21.26894625095794,4.4822342520862675,10.2434753156582,2.076340850692165,21.36,32.2,10.840000000000003,1.0
-0.023042561827309974,27.68,98.68,14.24,51.68,13.280000000000001,8.768332595842335,13.556075977513215,5.065150980481891,8.90712989563589,1.521935363730926,31.88,26.84,-5.039999999999999,1.0
-0.04306995670576357,27.400000000000002,66.84,12.88,38.76,12.280000000000001,6.324021070656054,12.929274443811394,5.083992972203812,7.87914444365977,1.6409490314922945,24.64,23.96,-0.6799999999999997,1.0
-0.03575590465150255,40.04,68.4,13.64,45.2,12.72,6.477099251536853,16.128015315992705,2.9369290523639195,7.9678131721517484,2.0241457684225863,20.48,35.4,14.919999999999998,1.0
-0.012140896175011982,30.68,120.0,13.56,107.84,12.8,6.0012651144838,13.843785957202066,6.8483508785315435,8.476910364281325,1.6331169450056755,23.080000000000002,27.64,4.559999999999999,1.0
-0.02623294588646939,44.68,66.4,15.32,47.96,13.76,4.099433485404447,21.888912106522824,3.611423857622853,8.370652597204398,2.6149588520533285,15.64,41.72,26.08,1.0
-0.03704778072613664,44.04,53.84,16.92,44.96,15.0,4.161420476396595,23.148558686014418,4.4440561268259415,9.150432038778247,2.529777674749572,16.56,40.68,24.12,1.0
-0.032794342852809855,46.52,53.04,20.240000000000002,47.24,34.68,3.2623007348071553,27.783742394540585,3.9451968890821356,9.13118478015053,3.042731372049024,14.0,42.52,28.520000000000003,1.0
-0.021367878689125017,34.76,115.04,13.72,64.96000000000001,12.76,7.084590248475539,15.250313590402001,2.9854446454287378,7.870122200168694,1.93774800473557,18.0,32.04,14.04,1.0
-0.04590840363532287,55.64,65.68,16.4,57.2,14.36,6.087973848511474,22.44534213530892,4.822195469447905,10.043708301576041,2.2347664290276965,15.76,46.72,30.96,1.0
-0.04978070534357448,44.4,53.4,14.64,45.12,13.36,6.217398385196177,19.200974709804004,4.559269398104426,9.107529075132364,2.1082529137602504,17.92,43.36,25.439999999999998,1.0
-0.021537861639037533,40.84,82.4,13.32,45.68,12.52,3.4175255954964436,16.719069332299448,4.367064820515718,6.856786647621657,2.4383242751323784,13.0,43.04,30.04,1.0
-0.039091147592829986,45.68,51.6,16.28,45.92,14.4,6.224785825346935,22.701628954303114,5.356846214753202,10.024391064367407,2.264639199382203,19.48,45.96,26.48,1.0
-0.04451451671071854,25.6,63.96,14.200000000000001,35.6,13.32,8.240779879120298,14.057421952207783,6.716366082127792,9.326711480993092,1.5072217019745284,28.32,24.96,-3.3599999999999994,1.0
-0.02691990457672706,38.28,68.16,14.48,42.04,13.280000000000001,3.2218955373035083,18.86633946671396,3.7552421636818183,7.320889881352565,2.5770554908590326,13.32,37.72,24.4,1.0
-0.017866332949031134,47.6,75.84,18.28,51.08,15.52,7.874532890604437,26.93103371975302,2.3995940748569446,10.638864196569472,2.531382412836607,19.080000000000002,44.56,25.48,1.0
-0.021109425707446425,42.04,93.8,16.12,51.28,14.4,5.942515209635272,19.9065762923411,4.843353858558797,9.192618186761099,2.16549582370449,14.76,37.96,23.200000000000003,1.0
-0.04793262637845293,44.24,52.44,16.04,45.08,14.16,3.9827800347968685,21.4109650941392,3.0060152609471893,7.813458384813525,2.7402673745283144,14.200000000000001,42.68,28.479999999999997,1.0
-0.03381371513110845,46.36,61.28,14.36,48.68,13.16,3.633487627268143,18.730930121000178,2.935163660580867,7.2852883233017405,2.5710622956527267,12.84,42.08,29.24,1.0
-0.009227337871792682,40.68,120.0,18.72,64.32000000000001,16.0,6.930539593194533,26.878436108923115,2.741851432542729,10.406100196809172,2.5829499620967384,18.48,40.72,22.24,1.0
-0.0432502434160493,42.04,67.16,12.4,45.480000000000004,11.88,4.8480285946541,15.488080542184349,3.6113590243029376,7.362041553026241,2.10377521379485,17.16,39.92,22.76,1.0
-0.0335454241119555,38.44,75.76,13.84,46.24,12.96,7.578327835630791,14.5941439889488,5.004199845310827,8.651007563237354,1.6869877736515841,21.16,34.160000000000004,13.000000000000004,1.0
-0.03666836647929276,38.04,52.04,15.120000000000001,39.480000000000004,13.8,6.674182034575539,23.785397349074806,3.7700252640560215,10.213093072494672,2.3289122286697164,17.240000000000002,37.2,19.96,1.0
-0.042886153510444114,40.0,58.44,17.52,43.32,15.36,5.9488297197162865,19.04464969406591,7.210980216225285,9.95660389735195,1.9127656267546216,21.44,33.92,12.48,1.0
-0.041072469811947176,45.12,53.76,16.080000000000002,45.92,14.200000000000001,6.034624354187582,24.031603268776454,3.747240997655569,9.538397779719787,2.5194591192109455,16.88,43.44,26.56,1.0
